actor2	Caged	ChrisLundquist	ElizabethN	Foggybtmgirl	Haacked	ScarlettSparks	TwP	VxJasonxV	achiu	adelcambre	aden	afeld	alanjrogers	alindeman	alysonla	amateurhuman	ammeep	andrew	antonio	arfon	aroben	arrbee	asenchi	atmos	azizshamim	balevine	benbalter	benogle	bernars	bhuga	bkeepers	bleikamp	bleything	bnferguson	briandoll	brianmario	brntbeer	calavera	cameronmcefee	charliesome	chrishunt	chrissiebrodigan	ckj	cobyism	connors	d2fn	danishkhan	dannygreg	davideg	dbussink	defunkt	derekgr	devinreams	dewski	dgoodlad	dgraham	dice	dreww	dsorkin	eanakashima	emilyistoofunky	erebor	fabianperez	fooforge	furyus	gjtorikian	grantr	gregose	holman	hoolio	izuzak	jakeboxer	jakedouglas	jameswhite	jammur	jasonlong	jasonrudolph	jbarnette	jch	jdennes	jdmaturen	jdpace	jessephus	jesseplusplus	jfryman	jglovier	jgreet	jhosman	jlord	jmickeyd	jnewland	jnunemaker	joewilliams	johndbritton	jonmagic	jonrohan	jordanmccullough	josh	joshaber	joshvera	jroll	jspahrsummers	jssjr	juliamae	kansaichris	kasima	kcshearon	kdaigle	keithduncan	kevinsawicki	kneath	leehuffman	leereilly	leongersing	lildude	lizclink	lukehefson	lynnwallenstein	maddox	mastahyeti	matthewmccullough	mattyoho	mcolyer	mdiep	mdo	meatcoder	mhagger	michaeltwofish	mikemcquaid	mislav	mojombo	mtodd	muan	mutle	nakajima	nathansobo	neverett	newmerator	nickh	niik	nuclearsandwich	orderedlist	paulcbetts	peff	pengwynn	petros	piki	pjhyett	probablycorey	ptoomey3	rachelmyers	raganwald	rathjenc	rick	robrix	rodjek	rothsa	rsanheim	rsese	rtomayko	rubiojr	rubyist	sachinr	samlambert	sbryant	schacon	scottjg	shawndavenport	shayfrendt	shiftkey	simonsj	skalnik	sophiec	southgate	spicycode	spraints	sroberts	sshirokov	steveward	sundaykofax	talniv	tclem	technicalpickles	technoweenie	tekkub	thedaniel	tjl2	tmm1	tnm	tobiasahlin	vmg	watsonian	ymendel	zerowidth
rtomayko	104.0	12.0	0.0	0.0	939.0	0.0	32.0	662.0	22.0	422.0	0.0	754.0	320.0	2044.0	0.0	4.0	0.0	155.0	234.0	10503.0	1089.0	37643.0	120.0	17970.0	10.0	30.0	1234.0	0.0	0.0	113.0	13077.0	45.0	187.0	22.0	96.0	6099.0	52.0	1612.0	249.0	12481.0	85.0	2.0	15.0	1081.0	52.0	0.0	0.0	203.0	0.0	817.0	301.0	54.0	5.0	137.0	21.0	95.0	16.0	99.0	19.0	0.0	0.0	254.0	10.0	12.0	19.0	4763.0	57.0	785.0	3973.0	4.0	275.0	86.0	377.0	0.0	54.0	1767.0	19.0	1184.0	10521.0	192.0	0.0	372.0	0.0	22.0	0.0	145.0	69.0	0.0	0.0	327.0	329.0	0.0	0.0	44.0	1102.0	39.0	26.0	15674.0	448.0	32.0	0.0	992.0	0.0	6.0	36.0	0.0	0.0	9015.0	62.0	551.0	57.0	124.0	131.0	24.0	31.0	0.0	28.0	0.0	1182.0	930.0	1713.0	82.0	43.0	45.0	178.0	0.0	33.0	15.0	56352.0	1329.0	815.0	847.0	51.0	22.0	0.0	122.0	38.0	0.0	2136.0	0.0	105.0	0.0	276.0	2664.0	407.0	48.0	240.0	104.0	0.0	544.0	3.0	268.0	0.0	1841.0	217.0	144.0	19.0	1173.0	18.0	0.0	94.0	0.0	19.0	0.0	536.0	17606.0	3857.0	316.0	0.0	184.0	0.0	216.0	0.0	0.0	176.0	334.0	39.0	220.0	52.0	0.0	14.0	201.0	46.0	60601.0	187.0	261.0	0.0	4832.0	30528.0	22.0	37836.0	1603.0	524.0	158.0
rubiojr	0.0	12.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	9.0	0.0	4.0	0.0	1547.0	3.0	0.0	0.0	15.0	0.0	0.0	5.0	38.0	475.0	1531.0	0.0	0.0	10.0	0.0	0.0	0.0	1251.0	45.0	6184.0	0.0	0.0	316.0	1.0	2329.0	26.0	817.0	5.0	0.0	0.0	5.0	0.0	0.0	4.0	3.0	1.0	0.0	232.0	24.0	0.0	7.0	0.0	275.0	0.0	9.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	88.0	5.0	0.0	3180.0	0.0	1.0	9.0	9.0	0.0	0.0	0.0	6.0	18.0	123.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	8.0	1.0	167.0	0.0	4638.0	250.0	0.0	2.0	135.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	4641.0	95.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1176.0	11.0	3.0	1.0	0.0	0.0	5.0	0.0	0.0	13.0	0.0	1707.0	40.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	18.0	855.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	17.0	0.0	2.0	1.0	4.0	0.0	94.0	0.0	0.0	0.0	0.0	3104.0	0.0	129.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	35.0	3.0	0.0	0.0	0.0	0.0	5.0	31.0	1404.0	7.0	262.0	3.0	64.0	73.0	1.0	654.0	2324.0	17.0	0.0
rubyist	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
sachinr	15.0	60.0	3.0	0.0	1.0	0.0	0.0	6.0	25.0	5.0	1.0	114.0	0.0	86.0	0.0	0.0	0.0	25.0	11.0	1.0	43.0	0.0	30.0	872.0	45.0	1.0	0.0	0.0	0.0	57.0	2.0	0.0	3.0	0.0	0.0	15.0	3.0	0.0	0.0	595.0	1.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	43.0	1.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	3.0	41.0	45.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	13.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	19.0	4.0	56.0	1.0	0.0	2.0	7.0	9.0	0.0	118.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	6.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	32.0	32.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	13.0	0.0	0.0	2.0	6.0	2.0	0.0	0.0	0.0	1.0	25.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	25.0	0.0	9.0	0.0	19.0	0.0	0.0	1.0	19.0	0.0	19.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0	0.0	0.0	3.0	60.0	0.0	0.0	0.0	0.0	46.0	55.0	0.0	0.0	0.0	0.0	8949.0	22.0	0.0	30.0	0.0	124.0	29.0	0.0	5.0	0.0	36.0	23.0
samlambert	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	46.0	0.0	0.0	0.0	0.0	24.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	24700.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
sbryant	17.0	48.0	0.0	0.0	8.0	0.0	0.0	264.0	20.0	13.0	0.0	286.0	0.0	156.0	4.0	0.0	0.0	28.0	24.0	41.0	59.0	4.0	24.0	7751.0	36.0	3.0	26.0	0.0	0.0	70.0	964.0	0.0	45.0	0.0	0.0	73.0	417.0	5362.0	35.0	1197.0	2.0	0.0	0.0	176.0	0.0	0.0	16.0	3.0	0.0	86.0	29.0	12.0	1.0	46.0	74.0	12.0	0.0	42.0	10.0	0.0	0.0	13.0	8.0	0.0	2.0	498.0	7.0	130.0	62.0	0.0	441.0	0.0	26.0	0.0	4.0	0.0	371.0	166.0	18.0	169.0	0.0	187.0	0.0	3.0	8.0	20.0	9.0	0.0	16.0	297.0	200.0	0.0	0.0	54.0	176.0	10.0	870.0	241.0	0.0	21.0	414.0	26.0	0.0	4.0	47.0	0.0	0.0	3812.0	35.0	0.0	13.0	52.0	94.0	0.0	13.0	0.0	0.0	0.0	30.0	138.0	822.0	5.0	10.0	0.0	13.0	0.0	3.0	209.0	18782.0	137.0	52.0	397.0	0.0	0.0	0.0	12.0	4.0	0.0	48.0	0.0	29.0	20.0	1.0	24.0	1307.0	0.0	0.0	0.0	0.0	50.0	1.0	18.0	0.0	41.0	3.0	1638.0	2.0	64.0	8.0	536.0	3104.0	1.0	22.0	0.0	0.0	2.0	4.0	78.0	0.0	4.0	0.0	1687.0	0.0	0.0	0.0	5.0	49.0	46803.0	0.0	2.0	0.0	41.0	6512.0	25817.0	65.0	27.0	0.0	456.0	42.0	55.0	32.0	732.0	55.0	31.0
schacon	10.0	0.0	0.0	0.0	8195.0	0.0	0.0	6.0	6.0	0.0	0.0	3376.0	0.0	2.0	8.0	0.0	0.0	677.0	0.0	25.0	4.0	1354.0	0.0	2227.0	0.0	0.0	818.0	0.0	0.0	222.0	8.0	0.0	2708.0	0.0	0.0	12.0	1392.0	4.0	22.0	0.0	1.0	0.0	0.0	112.0	0.0	0.0	0.0	6.0	0.0	1.0	5.0	6.0	0.0	2.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	5416.0	12.0	0.0	0.0	1602.0	2.0	4.0	2686.0	18.0	768.0	0.0	28.0	0.0	0.0	45459.0	746.0	10308.0	0.0	340.0	0.0	68.0	0.0	0.0	0.0	8.0	0.0	0.0	16.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	767.0	1.0	0.0	0.0	8.0	50.0	0.0	8.0	7.0	0.0	0.0	67.0	6.0	4066.0	14.0	0.0	63.0	0.0	0.0	0.0	677.0	0.0	8.0	18.0	39504.0	2.0	0.0	0.0	2.0	1.0	0.0	4.0	3.0	6.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	44682.0	0.0	6.0	0.0	4.0	39943.0	3125.0	0.0	0.0	2708.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	2071.0	16.0	17606.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3385.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	4062.0	1354.0	0.0	48.0	80.0	0.0	3316.0	1455.0	0.0	0.0	12.0	677.0	110.0	12192.0	27.0	18.0	2.0
scottjg	380.0	48.0	0.0	0.0	3749.0	0.0	44.0	97.0	0.0	1320.0	0.0	36.0	9880.0	1621.0	2.0	0.0	0.0	304.0	19.0	14307.0	22497.0	1145667.0	48.0	1670.0	0.0	250.0	467.0	250.0	0.0	77.0	2453.0	180.0	274.0	25.0	134.0	36821.0	0.0	548.0	65.0	1758.0	1.0	0.0	3.0	89.0	67.0	0.0	0.0	4771.0	0.0	53.0	150.0	344.0	3.0	17.0	14.0	5.0	22.0	24.0	1.0	0.0	0.0	0.0	6.0	0.0	1.0	952.0	4.0	41.0	16050.0	0.0	601.0	435.0	0.0	0.0	24.0	0.0	2.0	408.0	132.0	264.0	0.0	0.0	0.0	3.0	0.0	85.0	25.0	0.0	0.0	6.0	1.0	0.0	0.0	3.0	0.0	7.0	0.0	19908.0	13832.0	989.0	0.0	30628.0	0.0	54.0	0.0	0.0	0.0	4.0	336.0	8977.0	3.0	0.0	8.0	741.0	0.0	0.0	2.0	0.0	4708.0	289.0	222.0	2.0	18.0	0.0	12504.0	0.0	747.0	0.0	37564.0	450.0	0.0	190.0	47.0	0.0	0.0	650.0	2.0	0.0	1190.0	0.0	1.0	0.0	5612.0	30658.0	247.0	66.0	1746.0	0.0	645.0	55.0	2.0	9.0	0.0	6285.0	6428.0	198.0	1.0	489.0	22.0	3857.0	129.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0	0.0	2828.0	0.0	162.0	0.0	0.0	0.0	1788.0	26.0	88.0	6.0	0.0	0.0	4006.0	142.0	38.0	56.0	1091.0	0.0	472.0	40474.0	2.0	867273.0	0.0	2490.0	12.0
shawndavenport	0.0	0.0	0.0	0.0	306.0	0.0	0.0	114.0	0.0	0.0	0.0	50.0	763.0	0.0	0.0	0.0	0.0	11.0	9.0	12.0	2118.0	112.0	0.0	3339.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	240.0	0.0	15.0	0.0	0.0	0.0	378.0	0.0	0.0	0.0	1192.0	0.0	0.0	870.0	0.0	0.0	18.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	23.0	0.0	0.0	12.0	3.0	42.0	0.0	0.0	3.0	3.0	335.0	0.0	81.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	48.0	60.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2130.0	50.0	0.0	4410.0	0.0	0.0	0.0	0.0	0.0	1734.0	24.0	30.0	0.0	24.0	21.0	6.0	6.0	0.0	5.0	0.0	0.0	6.0	290.0	0.0	0.0	55.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330.0	264.0	12.0	0.0	14.0	295.0	48.0	0.0	0.0	20.0	3.0	0.0	0.0	0.0	0.0	3.0	121.0	0.0	0.0	27.0	0.0	316.0	0.0	0.0	0.0	0.0	78.0	3385.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	9.0	18.0	30.0	10.0	0.0	0.0	0.0	0.0	11595.0	22.0	165.0	0.0	60.0	50.0	3.0	90.0	306.0	6.0	0.0
shayfrendt	3.0	63.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	200.0	0.0	140.0	0.0	15.0	12.0	0.0	0.0	0.0	0.0	0.0	57.0	5.0	3.0	531.0	0.0	0.0	354.0	0.0	0.0	144.0	6.0	6.0	27.0	0.0	0.0	0.0	1495.0	50.0	0.0	0.0	0.0	6.0	0.0	84.0	0.0	12.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	18.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	60.0	10.0	1.0	167.0	0.0	36.0	0.0	0.0	84.0	0.0	5.0	4704.0	8.0	0.0	0.0	18.0	681.0	0.0	0.0	1.0	0.0	0.0	0.0	72.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4741.0	0.0	0.0	0.0	20.0	0.0	0.0	5.0	5.0	9165.0	0.0	36.0	10.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	52.0	414.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3773.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	23.0	1.0	2.0	3.0	3.0	1.0	0.0	0.0	30.0	0.0
shiftkey	62.0	0.0	0.0	0.0	1540664.0	0.0	10.0	12.0	1.0	29.0	0.0	402.0	565.0	228.0	16.0	0.0	59204.0	0.0	69.0	3300.0	23031.0	51754.0	0.0	380.0	1.0	11.0	259.0	240.0	0.0	850.0	945.0	0.0	11.0	8.0	31.0	623.0	0.0	93.0	68.0	339.0	2.0	0.0	1.0	2960.0	15.0	7.0	0.0	374.0	0.0	2.0	6644.0	24.0	1.0	1.0	0.0	8.0	5.0	12.0	0.0	0.0	0.0	1.0	24.0	2.0	0.0	2177.0	5.0	29.0	121.0	27.0	2137.0	0.0	56.0	23.0	28.0	26.0	4149.0	353.0	0.0	736.0	0.0	136.0	0.0	0.0	0.0	197.0	972.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	21.0	3896.0	636.0	45.0	0.0	13418.0	0.0	16.0	14.0	0.0	0.0	135.0	23.0	1245.0	28.0	0.0	145.0	33.0	0.0	0.0	1.0	0.0	16.0	63.0	163.0	4.0	362.0	26.0	36.0	2.0	33.0	13.0	6.0	68.0	0.0	11.0	13.0	0.0	0.0	502.0	0.0	0.0	22.0	34826.0	0.0	3.0	177381.0	1413.0	18205.0	15.0	126.0	0.0	671.0	6.0	0.0	5.0	0.0	731.0	331.0	45.0	0.0	228.0	37.0	184.0	0.0	0.0	0.0	0.0	4.0	14.0	2828.0	69.0	0.0	0.0	0.0	35.0	0.0	0.0	2.0	9018.0	138.0	20.0	0.0	0.0	12.0	4079.0	9.0	3940.0	49.0	1316.0	0.0	35.0	7913.0	244.0	36307.0	54.0	167.0	4.0
simonsj	0.0	0.0	9.0	0.0	3.0	0.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	948.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1810.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	27.0	0.0	0.0	3.0	0.0	3.0	21.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2427.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	12.0	0.0
skalnik	103.0	195.0	3.0	0.0	20.0	0.0	14.0	36.0	56.0	150.0	1.0	518.0	0.0	5062.0	0.0	75.0	0.0	75.0	274.0	4568.0	375.0	4.0	194.0	4057.0	100.0	6.0	602.0	0.0	0.0	330.0	13459.0	3.0	58.0	7.0	44.0	413.0	13.0	167.0	20.0	2731.0	12.0	0.0	0.0	699.0	22.0	12.0	50.0	21.0	0.0	174.0	135.0	47.0	6.0	43.0	2554.0	20.0	7.0	0.0	26.0	0.0	0.0	0.0	6.0	37.0	4.0	477.0	12.0	164.0	178.0	0.0	74.0	0.0	20.0	2.0	15.0	0.0	5.0	1804.0	519.0	88.0	0.0	0.0	0.0	6.0	685.0	41.0	15.0	2.0	376.0	18.0	211.0	1.0	0.0	521.0	59.0	192.0	0.0	7104.0	0.0	71.0	0.0	726.0	0.0	66.0	0.0	25.0	0.0	32.0	151.0	21.0	19.0	0.0	490.0	0.0	0.0	0.0	0.0	1.0	144.0	1456.0	101.0	14.0	23.0	0.0	58.0	0.0	6.0	3.0	37578.0	5996.0	50.0	79.0	199.0	1.0	13.0	24.0	8.0	0.0	3.0	0.0	27.0	55.0	44.0	0.0	659.0	32.0	84.0	6.0	0.0	123.0	2.0	37.0	0.0	687.0	18.0	504.0	4.0	725.0	7.0	216.0	0.0	155.0	60.0	0.0	1687.0	0.0	162.0	0.0	24.0	35.0	3.0	0.0	0.0	0.0	8.0	50.0	201.0	27186.0	0.0	310.0	0.0	37.0	18731.0	108.0	61.0	531.0	11.0	506.0	10575.0	1.0	59.0	13.0	765.0	69.0
sophiec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
southgate	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	21.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8568.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spicycode	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	11.0	56.0	0.0	12.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	66.0	0.0	926.0	138.0	0.0	0.0	32.0	0.0	0.0	0.0	425.0	16.0	72.0	0.0	0.0	24.0	0.0	0.0	48.0	827.0	25.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	8.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	89.0	8.0	0.0	2.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	12.0	184.0	3794.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	2.0	2.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	20.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	107.0	0.0	296.0	18.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	0.0	54.0	1104.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	25.0	0.0	0.0	1.0	8728.0	0.0	176.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	2.0	0.0	8.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	1.0	34.0	40.0	8.0	88.0	11.0	80.0	0.0
